path,label,source,group,reviewed
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/cooming-soon-p-500.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/cooming-soon-p-500.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/shirt-1557671493-e06ae1890509b370a63a78faa4528738(1).png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/shirt-1557671493-e06ae1890509b370a63a78faa4528738(1).png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_23995130.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_23995130.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_75e26801.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_75e26801.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_8c154e83.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_8c154e83.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/apartment.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/apartment.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/bridge.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/bridge.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/mobility-assistance-for-senior-p-500.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/mobility-assistance-for-senior-p-500.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_30f2714a.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_30f2714a.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_61727894.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_61727894.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20251210_technical_documentation.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20251210_technical_documentation.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_dd3590f1.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_dd3590f1.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_0e4844f4.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_0e4844f4.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/registered-nurse-providing-care-at-patients-home-p-1080.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/registered-nurse-providing-care-at-patients-home-p-1080.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260130_technical_documentation.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260130_technical_documentation.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/569936539_1513359663143730_6563729769564914942_n.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/569936539_1513359663143730_6563729769564914942_n.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/health-aide-coming-in-patients-door-austin-tx-scaled-p-500.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/health-aide-coming-in-patients-door-austin-tx-scaled-p-500.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/ChatGPTImageNov10,2025,02_30_21PM.png",0,labeldir:neither,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/ChatGPTImageNov10,2025,02_30_21PM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Monica-p-1080.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Monica-p-1080.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/nurse-assisting-patient-at-home-p-1080.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/nurse-assisting-patient-at-home-p-1080.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_a57dccae.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_a57dccae.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/landing_2c987edd.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/landing_2c987edd.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Monica-p-500.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Monica-p-500.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_95e364ab.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_95e364ab.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/screenshot_snpedia_redacted.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/screenshot_snpedia_redacted.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260328_technical_documentation.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260328_technical_documentation.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_d883d43b.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_d883d43b.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/cooming-soon-p-800.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/cooming-soon-p-800.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/health-aide-coming-in-patients-door-austin-tx-scaled-p-1080.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/health-aide-coming-in-patients-door-austin-tx-scaled-p-1080.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/medical-social-worker-giving-guidance-and-emotional-support-to-patient-in-their-home-p-800.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/medical-social-worker-giving-guidance-and-emotional-support-to-patient-in-their-home-p-800.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/registered-nurse-providing-care-at-patients-home-p-800.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/registered-nurse-providing-care-at-patients-home-p-800.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_e13241bd.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_e13241bd.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_29e6bea3.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_29e6bea3.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_26b85765.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_26b85765.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_458937dc.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_458937dc.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/mobility-assistance-for-senior-p-1080.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/mobility-assistance-for-senior-p-1080.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20251209_technical_architecture.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20251209_technical_architecture.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/profile.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/profile.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/nurse-assisting-patient-at-home-p-500.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/nurse-assisting-patient-at-home-p-500.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260120_technical_documentation.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260120_technical_documentation.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Carrie-p-500.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Carrie-p-500.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_20251209_dashboard.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_20251209_dashboard.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/495018807_18501367243059437_5637046046378800079_n.webp,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/495018807_18501367243059437_5637046046378800079_n.webp,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_c9f2f135.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_c9f2f135.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/macbookcables.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/macbookcables.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_05b2c3c4.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_05b2c3c4.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20240426_fabric_sofa.heic,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20240426_fabric_sofa.heic,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/ChatGPTImageOct31,2025,02_05_51PM.png",0,labeldir:neither,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/ChatGPTImageOct31,2025,02_05_51PM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260107_technical_architecture.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/20260107_technical_architecture.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/landing_e9bb4c3e.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/landing_e9bb4c3e.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Monica-p-800.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/Monica-p-800.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_6731b0b2.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_6731b0b2.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_a5b0e7ed.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/biz_dashboard_a5b0e7ed.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/document_license_redacted.png,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/document_license_redacted.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/mobility-assistance-for-senior-p-800.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/mobility-assistance-for-senior-p-800.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/ChatGPTImageOct30,2025,03_10_39AM.png",0,labeldir:neither,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/ChatGPTImageOct30,2025,03_10_39AM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/health-aide-coming-in-patients-door-austin-tx-scaled-p-800.jpg,0,labeldir:neither,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/neither/health-aide-coming-in-patients-door-austin-tx-scaled-p-800.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_dorm_room_Places365_val_00000912.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_dorm_room_Places365_val_00000912.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_attic_Places365_val_00000537.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_attic_Places365_val_00000537.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_conference_room_Places365_val_00002870.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_conference_room_Places365_val_00002870.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_basement_Places365_val_00000288.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_basement_Places365_val_00000288.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov27,2025,04_20_21AM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov27,2025,04_20_21AM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bedroom_Places365_val_00000713.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bedroom_Places365_val_00000713.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageOct30,2025,03_35_10AM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageOct30,2025,03_35_10AM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bathroom_Places365_val_00001356.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bathroom_Places365_val_00001356.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_dorm_room_Places365_val_00001416.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_dorm_room_Places365_val_00001416.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_closet_Places365_val_00002294.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_closet_Places365_val_00002294.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_childs_room_Places365_val_00002674.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_childs_room_Places365_val_00002674.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_home_office_Places365_val_00002944.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_home_office_Places365_val_00002944.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00001600.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00001600.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_nursery_Places365_val_00002299.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_nursery_Places365_val_00002299.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00001370.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00001370.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_dorm_room_Places365_val_00002069.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_dorm_room_Places365_val_00002069.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_home_office_Places365_val_00003044.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_home_office_Places365_val_00003044.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_hotel_room_Places365_val_00000957.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_hotel_room_Places365_val_00000957.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_television_room_Places365_val_00005038.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_television_room_Places365_val_00005038.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov10,2025,02_33_09PM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov10,2025,02_33_09PM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_waiting_room_Places365_val_00001194.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_waiting_room_Places365_val_00001194.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov29,2025,03_03_37AM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov29,2025,03_03_37AM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_wet_bar_Places365_val_00001384.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_wet_bar_Places365_val_00001384.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_hotel_room_Places365_val_00002407.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_hotel_room_Places365_val_00002407.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_waiting_room_Places365_val_00000503.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_waiting_room_Places365_val_00000503.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_office_Places365_val_00001301.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_office_Places365_val_00001301.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_recreation_room_Places365_val_00000445.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_recreation_room_Places365_val_00000445.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov1,2025,02_45_34AM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov1,2025,02_45_34AM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bedroom_Places365_val_00001436.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bedroom_Places365_val_00001436.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bathroom_Places365_val_00000885.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bathroom_Places365_val_00000885.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_utility_room_Places365_val_00002623.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_utility_room_Places365_val_00002623.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bathroom_Places365_val_00000463.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_bathroom_Places365_val_00000463.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_corridor_Places365_val_00003168.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_corridor_Places365_val_00003168.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_recreation_room_Places365_val_00002079.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_recreation_room_Places365_val_00002079.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_utility_room_Places365_val_00001277.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_utility_room_Places365_val_00001277.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_utility_room_Places365_val_00002232.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_utility_room_Places365_val_00002232.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_basement_Places365_val_00000138.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_basement_Places365_val_00000138.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00000861.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00000861.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov27,2025,04_13_43AM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageNov27,2025,04_13_43AM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_home_office_Places365_val_00004499.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_home_office_Places365_val_00004499.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_television_room_Places365_val_00003880.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_television_room_Places365_val_00003880.jpg,0
"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageOct28,2025,08_14_40PM.png",1,labeldir:interior,"/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/ChatGPTImageOct28,2025,08_14_40PM.png",0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/Screenshot 2026-05-30 at 12.45.50 AM.png,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/Screenshot 2026-05-30 at 12.45.50 AM.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_playroom_Places365_val_00002368.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_playroom_Places365_val_00002368.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_hotel_room_Places365_val_00000979.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_hotel_room_Places365_val_00000979.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/Screenshot 2026-05-30 at 12.46.10 AM.png,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/Screenshot 2026-05-30 at 12.46.10 AM.png,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_conference_room_Places365_val_00002914.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_conference_room_Places365_val_00002914.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00001940.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_kitchen_Places365_val_00001940.jpg,0
/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_recreation_room_Places365_val_00001003.jpg,1,labeldir:interior,/Users/alyshialedlie/schema-org-file-system/results/scene_labels/interior/places365_recreation_room_Places365_val_00001003.jpg,0
